City,State,Latitude,Longitude
Anawalt,WV,37.338242,-81.43081
Bass Harbor,ME,44.248615,-68.3521
Blossom,TX,33.675155,-95.37293
Pontotoc,TX,30.909853,-98.98395
Ephraim,UT,39.353561,-111.5783
Donna,TX,26.165352,-98.05568
Martindale,TX,29.838163,-97.84178
Aspermont,TX,33.151713,-100.25449
Warrenton,OR,46.136322,-123.91753
Arroyo Grande,CA,35.347065,-120.455345
Newbury Park,CA,34.175038,-118.93956
Whittier,AK,60.639257,-148.54211
Fayetteville,GA,33.47875,-84.47668
Oakman,GA,34.569015,-84.711863
Augusta,GA,33.474136,-82.01018
Milledgeville,GA,33.083579,-83.23397
Ranburne,AL,33.535491,-85.36312
Miller City,OH,41.103776,-84.131541
Boggstown,IN,39.56578,-85.92481
Smithville,IN,39.173234,-86.501543
Saco,ME,43.527322,-70.45171
Newcastle,ME,44.048714,-69.54335
Lincoln,VT,44.039878,-73.015358
Olimpo,PR,17.976371,-66.116795
Buzzards Bay,MA,41.665605,-70.52456
Center Cross,VA,37.790946,-76.78764
Brooklyn,PA,41.753339,-75.80831
Brasher Falls,NY,44.864624,-74.75386
Clairton,PA,40.292974,-79.90179
Conway,PA,40.663816,-80.23494
Adrian,PA,40.885328,-79.52058
New Fairfield,CT,41.472227,-73.49673
Lake Elsinore,CA,33.696543,-117.3247
Santa Ana,CA,33.762117,-117.81828
Lucerne,CA,39.090421,-122.78972
Rackerby,CA,39.441356,-121.31354
Brogan,OR,44.187379,-117.62629
Rainier,WA,46.871178,-122.67573
Monticello,NM,33.377012,-107.43337
Shawanee,TN,36.580283,-83.647254
Tatitlek,AK,60.863764,-146.68013
Papineau,IL,40.966993,-87.716074
Freeburg,IL,38.425949,-89.90389
Kingsland,TX,30.663209,-98.44588
Lone Tree,CO,39.541571,-104.92152
Evanston,WY,41.261943,-110.919995
Gothenburg,NE,40.952436,-100.15719
Gould,OK,34.681369,-99.74534
Pasadena,TX,29.650492,-95.14632
Hanksville,UT,38.289429,-110.66366
Gilbert,AZ,33.348593,-111.80833
Holbrook,AZ,34.936261,-110.14698
Edgar,MT,45.430445,-108.76441
Fairview,MT,47.900376,-104.13403
Grayslake,IL,42.338955,-88.03433
Rapid City,SD,44.052788,-103.34302
Manistique,MI,46.042121,-86.33946
Clayhole,KY,37.461944,-83.18256
Richardsville,KY,36.983441,-86.394012
Lakeland,FL,28.042948,-81.9849
Lanett,AL,32.890759,-85.221739
Marshallville,OH,40.909535,-81.71764
Kings Mills,OH,39.359268,-84.24898
Waynesfield,OH,40.593532,-83.94417
Garber,IA,42.738079,-91.25078
Fairfield,IA,41.017736,-91.95
New Franken,WI,44.559995,-87.81553
Hudson,IL,40.627948,-88.97711
Mahomet,IL,40.205916,-88.40295
Edwardsville,IL,38.819297,-89.9551
Rougon,LA,30.613588,-91.36361
Zachary,LA,30.655578,-91.14015
Flint,TX,32.207845,-95.41859
Joaquin,TX,31.95015,-94.05761
Aledo,TX,32.690922,-97.64013
Olean,MO,38.407056,-92.48693
Portland,ND,47.491179,-97.46343
Sula,MT,45.887807,-113.84407
Plymouth,NE,40.298729,-97.00106
Gwynedd,PA,40.201932,-75.25091
Perryopolis,PA,40.080727,-79.75697
Leslie,WV,38.048182,-80.74821
Tarboro,NC,35.905299,-77.54056
Hope Mills,NC,34.954709,-78.93744
Wade,NC,35.145952,-78.74102
Hampton,GA,33.401827,-84.30152
Bentonia,MS,32.667612,-90.39157
Beloit,OH,40.898618,-80.99304
Wadesville,IN,38.081681,-87.78055
Trego,WI,45.967422,-91.87907
Big Falls,WI,44.617819,-89.016622
Hortonville,WI,44.333183,-88.6167
Kroschel,MN,46.147161,-93.084687
Burnsville,MN,44.770297,-93.27302
Felch,MI,45.994849,-87.81615
Packwood,IA,41.130669,-92.09695
Woodbury,KY,37.197491,-86.67216
Ogdensburg,NY,44.683636,-75.49024
West Bloomfield,NY,42.901162,-77.54848
Toms Brook,VA,38.949013,-78.43921
Charlotte Court House,VA,37.074876,-78.63263
Lisbon,ME,44.027509,-70.1097
New Milford,CT,41.581494,-73.41313
Bridgeton,NJ,39.445164,-75.24215
Charleston AFB,SC,32.897903,-80.06061
Rockville Centre,NY,40.754757,-73.601772
Windham,NY,42.326918,-74.24657
Sandy Creek,NY,43.653475,-76.13214
Hamilton,TX,31.696154,-98.14834
Barker,TX,29.83399,-95.434241
Danevang,TX,29.064542,-96.21454
Rush,CO,38.694617,-103.96314
Moscow,ID,46.836284,-116.684553
Duchesne,UT,40.169399,-110.46066
Pirtleville,AZ,31.357528,-109.611545
Blue Rapids,KS,39.656045,-96.63791
Joffre,PA,40.379884,-80.36087
Etna,ME,44.802184,-69.14212
Madawaska,ME,47.345936,-68.32256
Saint Johnsbury,VT,44.412413,-72.00996
Wiergate,TX,31.038417,-93.80057
Archer City,TX,33.574426,-98.63462
Killeen,TX,31.085833,-97.357099
Las Cruces,NM,32.347752,-106.81463
Starbuck,WA,46.523206,-118.19393
Sultana,CA,36.545749,-119.33907
Berkeley,CA,37.894625,-122.26372
Saginaw,MI,43.423925,-83.97142
Port Norris,NJ,39.25682,-75.06683
Princeton,NJ,40.354424,-74.65943
Lake Peekskill,NY,41.337335,-73.88689
Widen,WV,38.462053,-80.86627
Minerva,NY,43.841369,-74.03747
Pottersville,NY,43.719612,-73.81116
Minoa,NY,43.077067,-76.00695
Port Byron,NY,43.049797,-76.66055
Longwood,NC,33.997345,-78.5565
Star,NC,35.414095,-79.78487
Spencer,NC,35.693339,-80.4342
Lebanon,MO,37.678528,-92.64733
Turners,MO,37.25807,-93.343673
Stockton,MO,37.703022,-93.80653
Hammond,MT,45.386374,-104.75677
Stevensville,MT,46.53135,-114.03182
Western Springs,IL,41.805531,-87.90103
Neoga,IL,39.32205,-88.45037
Johnson City,TN,36.302479,-82.36984
Port Neches,TX,29.980863,-93.96038
Marion,TX,29.570379,-98.14606
Friant,CA,37.024461,-119.68496
Lysite,WY,43.228052,-107.68195
Quinlan,TX,32.896295,-96.06999
Wells,TX,31.506076,-94.94939
Hale,MO,39.610631,-93.35686
Fort Bayard,NM,32.815317,-108.15086
Kennard,IN,39.904323,-85.5198
Sandborn,IN,38.892783,-87.1913
Harrison Township,MI,42.582961,-82.83063
Danbury,OH,41.532003,-82.797419
Kingston Springs,TN,36.084917,-87.1106
Claytonville,IL,40.572516,-87.81825
Girard,IL,39.436584,-89.8028
Holyoke,MN,46.463827,-92.40766
Reeseville,WI,43.296299,-88.86721
Yorkville,OH,40.152615,-80.70789
Georges Mills,NH,43.437503,-72.07185
Albion,ME,44.513491,-69.43496
Youngstown,NY,43.247054,-79.02562
North Apollo,PA,40.588257,-79.554054
Accomac,VA,37.713561,-75.67108
White Plains,VA,36.628802,-77.92817
Kyle,WV,37.409655,-81.42559
Washington,VA,38.725801,-78.16767
Hartleton,PA,40.900777,-77.15522
Stockertown,PA,40.754064,-75.26477
Sunset,SC,34.95424,-82.8484
Cee Vee,TX,34.216509,-100.47198
Seminole,TX,33.044702,-102.099276
Sierra Blanca,TX,31.182009,-105.34084
Nashotah,WI,43.108775,-88.40276
Maribel,WI,44.27809,-87.79026
Russell,IL,42.322814,-87.610053
Liberal,MO,37.555366,-94.51496
Sparta,MO,37.000766,-93.07945
Enterprise,LA,31.899409,-91.91043
Seaforth,MN,44.475845,-95.32579
Twin Brooks,SD,45.227773,-96.79342
Mitchell,SD,43.711862,-98.03185
Corsica,SD,43.438138,-98.44031
Fedora,SD,44.008344,-97.79178
Heber Springs,AR,35.535238,-92.021291
Oakwood,OK,35.934444,-98.70827
Soper,OK,34.038263,-95.70851
Camak,GA,33.453039,-82.64828
Smithville,GA,31.901066,-84.25037
Weirsdale,FL,29.003387,-81.89262
Cedar Key,FL,29.178171,-83.02243
Merritt Island,FL,28.22571,-80.673356
Hobe Sound,FL,27.110182,-80.454196
Keswick,IA,41.463624,-92.26841
Ottosen,IA,42.899575,-94.37557
Greene,IA,42.891377,-92.80848
Larchwood,IA,43.451905,-96.44319
Swedesburg,IA,41.103879,-91.54664
Whitewater,WI,42.818747,-88.73279
Ettrick,WI,44.168986,-91.25737
Braham,MN,45.722,-93.19781
Shafer,MN,45.381784,-92.7278
Loretto,MN,45.015914,-93.47188
Chancellor,SD,43.410132,-96.97587
Dema,KY,37.392257,-82.78204
Summit Station,OH,39.996516,-82.754034
Greentown,OH,40.929507,-81.400134
Zoar,OH,40.612253,-81.42168
Waynesboro,MS,31.688901,-88.65623
Sandgap,KY,37.43424,-84.09155
Moreland,GA,33.277468,-84.75388
Riverdale,GA,33.564711,-84.43987
Blairsville,GA,34.903398,-84.019157
Hephzibah,GA,33.32157,-82.08872
Screven,GA,31.515981,-82.04908
Edgewater,FL,28.944915,-80.89524
Boston,IN,39.757864,-84.848442
Stambaugh,KY,37.940709,-82.81233
South River,NJ,40.445006,-74.38179
Saint Marys,OH,40.550005,-84.39308
Upper Uwchlan,PA,40.084337,-75.680797
Mount Ayr,IA,40.700115,-94.22607
Sebring,FL,27.485803,-81.407884
Natchez,MS,31.470602,-91.404404
Brockport,NY,43.214261,-77.93937
Tylersburg,PA,41.391383,-79.34078
Shannon,GA,34.333308,-85.233721
Canon,GA,34.338008,-83.09656
Wrightsville,GA,32.71732,-82.68926
Jonesboro,AR,35.781707,-90.74506
Garden City,NY,40.725257,-73.64056
Kinston,NC,35.288558,-77.662614
Benkelman,NE,40.097723,-101.54055
Ronkonkoma,NY,40.818826,-73.1187
Redondo Beach,CA,33.828815,-118.38322
Kenoza Lake,NY,41.729581,-74.961146
Hackberry,LA,29.995358,-93.37575
Badin,NC,35.40846,-80.11171
Westlake Village,CA,34.14348,-118.85608
Letcher,KY,37.148006,-82.95634
Lakewood,WA,47.12562,-122.52294
Allakaket,AK,66.557586,-152.6559
Zieglerville,PA,40.281036,-75.486
Lakeside,OR,43.58119,-124.1557
Newport Center,VT,44.944231,-72.30054
Grannis,AR,34.24238,-94.35535
McAllister,MT,45.462512,-111.76367
Blue Ridge,GA,34.851171,-84.32905
Mchenry,IL,42.324761,-88.452481
Ponderay,ID,48.30476,-116.53305
Dover,TN,36.477136,-87.85877
Piney Fork,OH,40.263948,-80.835767
Stinesville,IN,39.298595,-86.6512
Elysian Fields,TX,32.386275,-94.210541
Lorado,WV,37.80126,-81.70802
Twin Falls,ID,42.456273,-114.519536
Upperglade,WV,38.41012,-80.49595
Peterson,MN,43.762272,-91.8453
San Gabriel,CA,34.089059,-118.0951
Roland,IA,42.168363,-93.49432
Kent,WA,47.369098,-122.192276
Winslow,AR,35.797792,-94.11367
Calumet,OK,35.587497,-98.14506
Grant,OK,33.917165,-95.4894
Kyburz,CA,38.771209,-120.26765
Leonardville,KS,39.383205,-96.85876
Walnut,KS,37.603419,-95.06279
Sparks,NE,42.940698,-100.25556
Gueydan,LA,30.005408,-92.54417
Saranac,MI,42.929829,-85.20938
Nottawa,MI,41.916374,-85.45029
Endicott,NY,42.206745,-75.74488
Benson,MN,45.317872,-95.57247
Buffalo,TX,31.453732,-96.03725
Elba,NY,43.091886,-78.15151
Voluntown,CT,41.5787,-71.85668
Andreas,PA,40.749289,-75.82947
Bryn Mawr,PA,40.02371,-75.32764
Stockholm,ME,47.049301,-68.20823
Spotswood,NJ,40.39159,-74.39329
Colp,IL,37.804876,-89.08118
French Village,MO,37.97861,-90.34637
Rio Grande,PR,18.366213,-65.82277
Monterey,MA,42.180659,-73.20849
Mohnton,PA,40.250592,-75.96683
Stone Ridge,NY,41.850294,-74.16619
Long Eddy,NY,41.901849,-75.10493
Norlina,NC,36.450603,-78.21676
Oakwood,OH,41.107804,-84.39098
Bunker Hill,IN,40.646736,-86.09952
Camden,IN,40.626913,-86.475
Leonidas,MI,42.037422,-85.35683
Sadieville,KY,38.399525,-84.53353
Cannon,KY,36.920165,-83.85699
Newark,OH,40.095148,-82.482659
Henry,TN,36.210847,-88.42518
Shaw,MS,33.613093,-90.77527
Saltillo,MS,34.360547,-88.68079
Huntley,MN,43.738397,-94.228897
Tabor,SD,42.944651,-97.68587
Wakeman,OH,41.24323,-82.38848
Trenton,OH,39.482307,-84.46429
Goshen,OH,39.222264,-84.11831
Birmingham,OH,41.331398,-82.35278
Chatfield,OH,40.952927,-82.94232
Sioux Falls,SD,43.488472,-96.72258
Ashton,SD,45.008745,-98.52375
Sitka,KY,37.916221,-82.83962
Orient,OH,39.786202,-83.1469
Deshler,OH,41.211032,-83.89827
Cushing,ME,43.993356,-69.26819
Upland,CA,34.839964,-115.967051
Flat,AK,65.226375,-151.025085
Wrangell,AK,56.409507,-132.33822
Coaldale,CO,38.374462,-105.76738
Lontetree,WY,41.081086,-110.22391
Grapeland,TX,31.505916,-95.46315
Myra,TX,33.624401,-97.31704
Myers Flat,CA,40.2959,-123.77902
Fall River Mills,CA,41.056097,-121.49021
Mount Hermon,LA,30.944302,-90.26252
Banks,AR,33.580919,-92.26477
Cooperstown,NY,42.703091,-74.91413
Saint James,NY,40.884394,-73.15868
Moodus,CT,41.506499,-72.44479
Knoxville,PA,41.954314,-77.42457
Hamler,OH,41.229001,-84.03567
Liberty,NC,35.884276,-79.56809
Kenly,NC,35.606392,-78.13755
Opa Locka,FL,25.94422,-80.2773
Wallace,IN,39.986538,-87.147674
Clarkston,MI,42.720966,-83.4044
Rockwood,PA,39.935728,-79.22093
Hamilton,PA,40.916407,-79.08397
Boyers,PA,40.921145,-79.92758
North Westchester,CT,41.464758,-72.127301
Mount Royal,NJ,39.807684,-75.20496
Atlantic City,NJ,39.509208,-74.608557
Oceanside,NY,40.636286,-73.6374
Highmount,NY,41.878801,-74.345684
Black River,NY,44.003136,-75.77839
Port Gibson,NY,43.033002,-77.157465
Buena Vista,PA,40.266358,-79.79325
Reston,VA,38.831813,-77.288755
Auburn,MA,42.20361,-71.83843
Hopkinton,MA,42.220447,-71.53418
Spring Branch,TX,29.898176,-98.40135
Carpio,ND,48.466756,-101.70175
Great Falls,MT,47.514307,-111.34499
Ruffs Dale,PA,40.17462,-79.63584
Bally,PA,40.401044,-75.58836
Ramsey,WV,38.041293,-81.064784
Cassville,WV,39.578512,-80.093007
Greenwich,CT,41.308873,-73.363661
Oakland,NJ,41.028884,-74.23727
New Brunswick,NJ,40.430006,-74.417344
Carlisle,NY,42.770985,-74.44694
Red Bay,AL,34.448328,-88.12041
Meador,WV,37.583945,-82.04459
Burna,KY,37.24122,-88.33829
Meridian,MS,32.358891,-88.7494
Simpsonville,SC,34.762693,-82.24512
Palm Bay,FL,28.012241,-80.67729
Indian Wells,AZ,35.48041,-110.09228
Mormon Lake,AZ,34.908287,-111.463026
Aubrey,TX,33.274761,-96.99457
Goree,TX,33.481208,-99.51447
Orinda,CA,37.878625,-122.18296
Davenport,CA,37.085986,-122.22638
Sheep Ranch,CA,38.256839,-120.38102
Stockton,CA,37.953473,-121.285257
Blue Diamond,NV,36.046247,-115.40483
Harpersville,AL,33.337092,-86.44085
Martin,MI,42.540492,-85.63686
Germansville,PA,40.707516,-75.70754
Falls,PA,41.449135,-75.85774
Chester,CT,41.408775,-72.47213
Wayne,NJ,41.011428,-74.304793
Watha,NC,34.605639,-77.99977
Wrightsville Beach,NC,34.21222,-77.7981
Cossayuna,NY,43.178983,-73.40767
Temperanceville,VA,37.887538,-75.53645
Harrington,DE,38.916908,-75.61343
Rock Point,MD,38.283551,-76.848093
Littleton,WV,39.695772,-80.53077
Ross,CA,38.022322,-122.561689
Livingston,CA,37.38025,-120.72614
Willows,CA,39.499754,-122.20773
Chimacum,WA,47.974586,-122.78382
Steilacoom,WA,47.164965,-122.6005
South Walpole,MA,42.101406,-71.27239
Salisbury,NH,43.388571,-71.74199
Robertsville,MO,38.369435,-90.81792
Sabinal,TX,29.361493,-99.50497
Wolfforth,TX,33.483465,-102.02033
Pecos,TX,31.388404,-103.52515
Somerset,CO,38.994185,-107.35526
Ogden,UT,41.255285,-111.956721
Elberta,UT,39.92519,-111.99559
Buxton,ND,47.592267,-97.07503
Oakland,NE,41.830827,-96.49444
Talmage,NE,40.537185,-96.02353
Amber,OK,35.152892,-97.85582
Hendrix,OK,33.77061,-96.29927
Iowa Park,TX,33.958681,-98.68492
Prairie View,TX,30.082131,-95.99178
Essex,IA,40.822954,-95.27007
Lawler,IA,43.1101,-92.15576
Ashippun,WI,43.211067,-88.51649
Stanley,WI,45.458812,-91.712017
Monticello,MN,45.200875,-93.888099
Paris,TN,36.300311,-88.32891
Madison,MS,32.484979,-90.11552
Austinburg,OH,41.758952,-80.86289
Huron,IN,38.722153,-86.670987
Clinton,MI,42.569278,-82.911243
Machesney Park,IL,42.352539,-89.04186
Osakis,MN,45.884771,-95.10486
Copper City,MI,47.283086,-88.38434
Sloan,IA,42.221763,-96.24606
South Gardiner,ME,44.183266,-69.777196
Westford,VT,44.608283,-73.00979
Montpelier,VT,44.19906,-72.559638
Chenango Bridge,NY,42.173775,-75.872839
Crittenden,NY,42.947259,-78.474444
Sodus Point,NY,43.269332,-76.9876
Varnell,GA,34.9298,-84.988536
Blackshear,GA,31.307234,-82.25779
Troutville,VA,37.427597,-79.90595
Doylestown,OH,40.964111,-81.68961
Hazleton,IA,42.605576,-91.91229
Bath,PA,40.747742,-75.40078
Harford,PA,41.784395,-75.70091
Castleton On Hudson,NY,42.534631,-73.71327
North Branch,NY,41.815316,-74.97995
Westville,SC,34.443733,-80.60138
Ridgeville,SC,33.03271,-80.31958
Deering,MO,36.213318,-89.748102
Skelton,WV,37.800481,-81.180561
Jamaica,NY,40.651378,-73.870779
Preston,OK,35.712025,-95.99717
Newton,NC,35.653437,-81.23443
Malibu,CA,33.786594,-118.298662
Sag Harbor,NY,40.99628,-72.31074
Columbus,TX,29.712052,-96.56134
Cumberland Furnace,TN,36.310027,-87.4128
Lynnwood,WA,47.808816,-122.28394
Cosmopolis,WA,46.899189,-123.6907
Gradyville,PA,39.88211,-75.337234
Montague,CA,41.736424,-122.40008
White Oak,NC,34.786138,-78.70765
New Philadelphia,OH,40.477187,-81.44439
Fortson,GA,32.638885,-85.00736
Sun City Center,FL,27.720111,-82.453041
Neche,ND,48.956342,-97.59021
Mineral,IL,41.394429,-89.84111
Bryant,IL,40.466273,-90.095368
Cordova,NE,40.716216,-97.3522
Foster,NE,42.272213,-97.67446
Saronville,NE,40.605538,-97.94955
Glynn,LA,30.633678,-91.33786
Altair,TX,29.575183,-96.46831
Garden City,MO,38.575037,-94.18376
Greenleaf,KS,39.688224,-96.96583
Lodgepole,SD,45.768967,-102.70446
Brookland,AR,35.92007,-90.57059
Deer,AR,35.839126,-93.27737
Bailey,CO,39.460306,-105.476
Teton Village,WY,43.443851,-110.694002
Terrell,TX,32.747747,-96.28923
Overton,NV,36.540495,-114.45478
West Covina,CA,34.063645,-117.89743
Woodlake,CA,36.431121,-119.10642
Sheridan,CA,38.997612,-121.37967
Grenada,CA,41.604392,-122.52666
South Lake Tahoe,CA,38.935245,-119.967631
Hubbard,OR,45.183167,-122.80193
Suncook,NH,43.152469,-71.43654
Parsippany,NJ,40.860149,-74.4171
Pinehurst,MA,42.446396,-71.459405
Millis,MA,42.166398,-71.36178
Prairie Du Sac,WI,43.318318,-89.74928
Leland,MS,33.407212,-90.87866
Lutherville Timonium,MD,39.435789,-76.63614
Ladiesburg,MD,39.569426,-77.290519
Upper Fairmount,MD,38.111688,-75.79242
Surry,VA,37.14051,-76.74342
Ricketts,IA,42.130428,-95.574593
Wascott,WI,46.18508,-91.959307
Hillsdale,MI,41.89958,-84.62624
Fergus Falls,MN,46.412413,-95.713452
Bryant,SD,44.588318,-97.46092
Dunn Center,ND,47.346329,-102.61222
Wrightsville,AR,34.600398,-92.19513
Leslie,AR,35.800025,-92.57586
Johnson,AR,35.99403,-94.219977
Indianola,OK,35.152295,-95.78957
Glen Arbor,MI,44.933988,-85.950661
Armstrong,IA,43.398596,-94.47223
Mansfield,LA,32.044529,-93.691972
Ramey,PA,40.800186,-78.4013
Wilmer,AL,30.828988,-88.35079
Troy,ID,46.747944,-116.74693
Oakley,UT,40.80725,-111.204
Roduco,NC,36.424152,-76.702125
Tryon,OK,35.876736,-96.95179
Masonville,CO,40.529278,-105.372014
Follansbee,WV,40.330969,-80.58889
Hacienda Heights,CA,34.000578,-117.96943
Eckerman,MI,46.355548,-84.99249
Horicon,WI,43.446666,-88.62795
Elmendorf AFB,AK,61.224384,-149.77461
Rattan,OK,34.263342,-95.30693
Maricopa,CA,35.040362,-119.41514
Hot Springs,NC,35.834212,-82.86149
Lake Orion,MI,42.722932,-83.28537
Kingsport,TN,36.504158,-82.26446
Latham,NY,42.614852,-73.970812
Champlain,NY,44.965887,-73.43636
Saint Cloud,MN,45.547283,-94.11303
Audubon,MN,46.863375,-95.99585
Pinconning,MI,43.851276,-83.97901
Eudora,KS,38.917032,-95.06455
Savanna,OK,34.831398,-95.83967
Beckville,TX,32.237924,-94.46427
Rancho Santa Fe,CA,33.016492,-117.20264
Crown King,AZ,34.201191,-112.3501
Middletown Springs,VT,43.477827,-73.12311
Killingworth,CT,41.380594,-72.57637
North Evans,NY,42.691742,-78.992658
Pricedale,PA,40.13848,-79.85575
Coolspring,PA,41.040903,-79.08486
Prospect,VA,37.310203,-78.55359
Weber City,VA,36.617348,-82.5666
Sharon,WV,38.296818,-81.554655
Parsons,WV,39.141165,-79.67466
Dover AFB,DE,39.131958,-75.46953
Georgetown,DE,38.676552,-75.39269
Rehobeth,MD,38.092718,-75.888207
New Kensington,PA,40.571108,-79.74226
Durham,NH,43.128085,-70.96035
Sherman Oaks,CA,33.786594,-118.298662
Palomar Mountain,CA,33.308217,-116.8471
Lake Forest,CA,33.640223,-117.69108
Marked Tree,AR,35.531429,-90.414113
Denton,KS,39.720911,-95.27417
Yellow Pine,ID,45.01781,-115.55397
Bountiful,UT,40.963547,-112.115984
Yuma,AZ,32.654701,-114.40884
Tennyson,TX,31.716571,-100.35906
Plains,TX,33.16997,-102.86992
Decatur,IL,39.840482,-89.00569
Saint Clair Shores,MI,42.526965,-82.88809
Pine Grove,WV,39.551892,-80.67076
Triangle,VA,38.557527,-77.35726
Matawan,NJ,40.411102,-74.23767
La Marque,TX,29.366684,-94.97392
Cuney,TX,32.034127,-95.41776
Clearfield,UT,40.892995,-111.888121
Hillsboro,TX,32.015496,-97.12263
Tram,KY,37.568942,-82.64774
Winchester,IL,39.628929,-90.46107
Wolf Lake,IL,37.508233,-89.43987
Braggadocio,MO,36.180226,-89.84072
West Dennis,MA,41.659749,-70.17089
Valley Center,KS,37.853935,-97.33059
Saint Francisville,IL,38.596277,-87.65542
Staples,MN,46.380664,-94.80503
Hill City,SD,43.965949,-103.62797
Clay,ND,48.676056,-101.53884
Cypress,IL,37.34,-89.03177
Laddonia,MO,39.249616,-91.64872
Knob Lick,MO,37.675442,-90.367713
Delaplaine,AR,36.21405,-90.74383
Saint Maurice,LA,31.749699,-92.927989
Hatfield,AR,34.496472,-94.3691
Las Marias,PR,18.241343,-66.97604
Bothell,WA,47.751471,-122.20257
Hemet,CA,33.736743,-117.0217
Danville,CA,37.804064,-121.91202
Skwentna,AK,61.898872,-151.51587
Saint Henry,OH,40.413734,-84.6325
Atwood,IN,41.259773,-85.97379
Grady,AL,31.985456,-86.15741
Gorham,IL,37.727109,-89.47618
Villard,MN,45.702767,-95.21433
Castlewood,SD,44.723825,-97.01425
Selby,SD,45.486222,-100.04843
Mahto,SD,45.708402,-101.154581
Gepp,AR,36.427702,-92.11109
Andrew,IA,42.154059,-90.59176
Paint,OH,40.683695,-81.674717
Carrollton,OH,40.568568,-81.08187
Kesley,IA,42.662282,-92.91099
Templeton,IA,41.916027,-94.944563
Volga,IA,42.815385,-91.55738
Cedarburg,WI,43.305412,-87.99794
Powers Lake,WI,42.555695,-88.296914
Dalton,WI,43.664224,-89.19684
Jasper,AL,33.901993,-87.293888
Vernon Hills,IL,42.229856,-87.96779
Hima,KY,37.147687,-83.737014
South Monroe,MI,41.885451,-83.418524
Merrill,MI,43.410627,-84.33926
Conway,SC,33.935814,-78.919205
Gracewood,GA,33.386041,-82.090996
Langhorne,PA,40.328645,-75.10278
Mendenhall,PA,39.983153,-75.748055
Loveville,MD,38.359274,-76.683325
Belle Vernon,PA,40.140248,-79.84251
Shelocta,PA,40.657804,-79.3328
Yeagertown,PA,40.641204,-77.57953
Goldenrod,FL,28.613308,-81.258108
Mid Florida,FL,28.744752,-81.22328
Flemington,WV,39.258358,-80.12604
Kittrell,NC,36.215193,-78.43861
Macclesfield,NC,35.746654,-77.64342
Portage,ME,46.778192,-68.4992
